TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,BranchCoverage,BranchCoverageBitString
org.jsoup.parser.TreeBuilder,default,BRANCH,1,BUDGET,39,0.3,2,2,6,52083,1647991976476,0.6923076923076923,1111110101001
