TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,BranchCoverage,BranchCoverageBitString
org.jsoup.nodes.LeafNode,default,BRANCH,1,BUDGET,45,0.3,2,10,21,56295,1647991906878,1.0,1111111111111111111111111
