TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,BranchCoverage,BranchCoverageBitString
org.jsoup.nodes.Node,default,BRANCH,1,BUDGET,100,0.3,2,35,99,139365,1647991631306,0.8983050847457628,1111111111011111111111111111111111111111111000110111111101110111000011111111011111111111111111111111111111111111111111
