TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,BranchCoverage,BranchCoverageBitString
org.jsoup.select.QueryParser,default,BRANCH,1,BUDGET,141,0.3,2,40,40,174088,1647991336866,0.8888888888888888,111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110110101000001000000011111110
