TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,BranchCoverage,BranchCoverageBitString
org.jsoup.select.CombiningEvaluator,default,BRANCH,1,BUDGET,33,0.3,2,9,38,45341,1647992061869,0.9565217391304348,11111111111111111101111
